sampleTimeStamp.seconds;sampleTimeStamp.microseconds;lat;lon;speed;accel_lon;accel_trans;accel_down
1646666533;744799;57.718925779;11.957621552;11.65216;0.156091;0.027381;0.004505758
1646666533;844803;57.718922254;11.957639781;11.63945;0.1323473;0.06256878;0.02490182
1646666533;944839;57.718918734;11.957657988;11.62283;0.3223762;-0.09160829;-0.2764158
1646666534;44872;57.718915217;11.957676169;11.60656;0.2484064;0.1250944;0.1115504
1646666534;144891;57.718911706;11.957694328;11.589;0.2460607;-0.1806626;-0.1913496
1646666534;244876;57.718908213;11.957712459;11.56125;0.4353717;0.05695469;0.05770998
1646666534;344848;57.718904759;11.95773055;11.5307;0.0744197;-0.195847;-0.3435955
1646666534;445120;57.718901312;11.957748604;11.51281;0.2026216;0.1111697;0.4562337
1646666534;544886;57.718897877;11.957766632;11.49111;-0.06287012;-0.2309879;0.9679152
1646666534;644884;57.718894434;11.957784606;11.4551;1.01639;0.05648821;-0.3888475
1646666534;744885;57.718891005;11.957802555;11.44934;0.3593054;-0.1772766;-0.04811663
1646666534;844878;57.718887577;11.957820473;11.42825;0.006411845;-0.0876643;0.1874137
1646666534;944877;57.718884154;11.957838362;11.40154;0.5121509;0.1300668;0.3687618
1646666535;44880;57.718880744;11.957856219;11.3783;0.4636273;-0.001245272;0.06191346
1646666535;144957;57.718877346;11.957874037;11.35053;0.2695454;0.1154417;-0.09445266
1646666535;244970;57.718873983;11.957891826;11.322;0.3603125;0.1927483;0.4073831
1646666535;344902;57.718870657;11.957909567;11.28142;0.5182637;-0.1080798;0.1782656
1646666535;445323;57.718867348;11.957927234;11.22177;0.8001117;-0.09991235;-0.1146085
1646666535;544909;57.718864054;11.957944787;11.14097;0.8598039;-0.1085927;-0.6318077
1646666535;644927;57.718860778;11.957962198;11.0519;0.8021958;0.3375277;-0.1862735
1646666535;744889;57.718857533;11.957979466;10.94862;1.056522;-0.0230857;-0.5630956
1646666535;844920;57.718854319;11.95799656;10.83529;1.110968;0.3814676;-0.2986603
1646666535;944948;57.718851139;11.958013466;10.70466;1.504313;-0.001067754;-0.4708726
1646666536;44952;57.718848;11.958030152;10.56685;1.227078;-0.1025082;0.296545
1646666536;144988;57.718844896;11.958046609;10.41154;1.738981;-0.01177535;-0.8271613
1646666536;244954;57.718841855;11.958062824;10.25864;1.442277;-0.7559729;0.06628436
1646666536;344925;57.718838846;11.958078766;10.10741;1.676765;0.2912228;0.3199687
1646666536;445213;57.718835886;11.958094463;9.941783;1.656021;-0.1329388;0.1146919
1646666536;544907;57.718832967;11.958109895;9.779332;1.650525;-0.1360664;0.202997
1646666536;644960;57.718830094;11.958125061;9.601107;1.785841;0.2671421;-0.256806
1646666536;744927;57.71882728;11.958139952;9.43084;1.608843;-0.04414741;-0.01676321
1646666536;844911;57.718824509;11.958154572;9.261103;1.552223;-0.1886577;-0.4962607
1646666536;944956;57.718821792;11.958168939;9.107202;1.383797;0.06582942;-0.1552103
1646666537;44942;57.718819125;11.958183065;8.949903;1.459912;-0.02300687;0.01665261
1646666537;145037;57.718816505;11.958196954;8.796435;1.467968;0.09057046;-0.4236797
1646666537;244982;57.718813964;11.95821061;8.6349;1.269332;0.1635021;0.1614478
1646666537;345019;57.718811471;11.958224008;8.475049;1.383529;-0.2882363;0.5802403
1646666537;445209;57.718809026;11.958237135;8.290367;1.578164;1.128403;0.6900199
1646666537;545009;57.718806652;11.958249964;8.083162;2.131864;-0.2285474;-0.4045152
1646666537;644993;57.718804342;11.958262463;7.864924;2.337921;-0.3361261;-0.1492788
1646666537;744935;57.71880209;11.95827462;7.660141;2.061746;0.3302616;0.2239506
1646666537;845000;57.718799915;11.958286468;7.459191;1.962965;0.1602388;0.0941751
1646666537;945031;57.718797818;11.958298024;7.269065;2.079907;0.2180745;0.2048205
1646666538;44994;57.718795789;11.958309295;7.085466;1.922912;0.4632354;-0.01639595
1646666538;145049;57.718793842;11.958320305;6.91324;1.932811;0.2974327;0.08163342
1646666538;244979;57.718791977;11.958331069;6.742849;1.874322;0.08968013;-0.416261
1646666538;344982;57.718790148;11.958341527;6.566256;1.60496;-0.52241;-0.4013431
1646666538;445216;57.718788339;11.958351717;6.42542;1.372758;0.0382702;0.02302214
1646666538;545038;57.718786551;11.958361676;6.286811;1.489269;-0.3574972;-0.1519944
1646666538;645050;57.718784751;11.958371392;6.158832;1.248881;-1.00924;-0.2379648
1646666538;745033;57.718782903;11.958380854;6.046833;1.064058;-0.891515;0.572415
1646666538;844989;57.718780995;11.958390066;5.923002;1.19796;-0.5995216;-0.3747278
1646666538;944992;57.718779033;11.958399005;5.797219;1.396958;-1.074358;-0.2202966
1646666539;45008;57.718777021;11.958407669;5.659374;1.391459;-1.569901;-0.5819221
1646666539;145106;57.718774937;11.958416007;5.521333;1.347411;-1.718612;-0.01300762
1646666539;245005;57.718772761;11.958424013;5.405046;1.022233;-1.52497;0.1135137
1646666539;345032;57.718770446;11.958431699;5.345155;0.4079369;-1.234308;0.1581738
1646666539;445300;57.718768014;11.958439176;5.308665;0.5319965;-1.330082;-0.2228475
1646666539;545091;57.718765471;11.958446428;5.25538;0.4126697;-1.979809;-0.1494221
1646666539;645085;57.718762793;11.958453399;5.207722;0.6632032;-2.492396;-0.1985848
1646666539;745033;57.718759966;11.958460053;5.158586;0.5333017;-2.394284;-0.02905497
1646666539;845088;57.718756996;11.958466386;5.116766;0.6900637;-2.263098;-0.3086598
1646666539;945071;57.718753903;11.958472398;5.067026;0.6864843;-1.645601;-0.4753191
1646666540;45033;57.718750714;11.958478128;5.030649;0.4757468;-1.500377;-0.2218068
1646666540;145100;57.718747444;11.958483597;4.986471;0.5203438;-1.991206;-0.1204504
1646666540;245066;57.718744104;11.958488791;4.941197;0.66102;-1.916542;0.2992524
1646666540;345093;57.718740746;11.958493776;4.890986;0.7294412;-2.371852;0.1330129
1646666540;445284;57.718737292;11.958498402;4.86262;0.6130023;-2.08826;-0.02919847
1646666540;545091;57.718733747;11.958502696;4.844175;0.3849798;-1.908458;0.2196357
1646666540;645079;57.718730116;11.95850668;4.833629;0.2995165;-1.848799;0.06716409
1646666540;745102;57.718726411;11.958510368;4.821726;0.3314671;-1.90921;-0.1536854
1646666540;845063;57.718722636;11.958513751;4.812067;0.238175;-2.137273;0.06582163
1646666540;945079;57.718718791;11.958516811;4.807311;0.1527416;-2.043449;-0.07741542
1646666541;45091;57.718714882;11.958519535;4.802042;0.05483808;-2.093573;0.07940544
1646666541;145209;57.718710918;11.958521937;4.797113;0.1857298;-1.848228;0.002182035
1646666541;245080;57.718706916;11.958524069;4.796763;0.2233116;-1.959594;0.005007416
1646666541;345078;57.718702898;11.958525942;4.791629;0.3080084;-2.047349;-0.09183651
1646666541;445468;57.718698847;11.958527484;4.790864;0.2011273;-2.151258;0.1067601
1646666541;545104;57.718694764;11.958528668;4.792968;0.1173077;-2.018782;-0.03771372
1646666541;645131;57.718690656;11.958529508;4.802645;0.02309062;-1.954288;0.2549208
1646666541;745145;57.71868652;11.95853001;4.818648;-0.02274547;-1.85948;-0.1147394
1646666541;845092;57.718682365;11.958530186;4.83271;0.1113093;-1.948038;-0.3060083
1646666541;945116;57.718678205;11.958530022;4.833725;0.1709453;-2.279311;-0.4125194
1646666542;45084;57.718674059;11.958529483;4.826383;0.2986374;-2.387774;-0.1700401
1646666542;145180;57.718669942;11.958528531;4.819216;0.3082049;-2.273335;0.4558371
1646666542;245137;57.718665859;11.958527229;4.816;0.2279475;-2.476869;0.4703183
1646666542;345152;57.71866181;11.958525667;4.820792;0.1117675;-2.220736;0.3661888
1646666542;445311;57.718657817;11.958523706;4.81165;0.5197372;-2.441612;-0.4104329
1646666542;545118;57.718653904;11.958521347;4.791995;0.4464127;-2.519145;-0.138489
1646666542;645106;57.718650094;11.95851856;4.783774;0.3475606;-2.723734;0.2604604
1646666542;745182;57.718646385;11.958515338;4.790158;0.3072449;-2.716533;0.284454
1646666542;845116;57.718642793;11.958511695;4.778888;0.7303774;-2.606855;0.0470222
1646666542;945148;57.718639354;11.958507643;4.747394;0.7929344;-2.875286;-0.01833584
1646666543;45145;57.718636094;11.958503209;4.706366;0.7976913;-2.957287;-0.08980358
1646666543;145243;57.71863303;11.958498414;4.671214;0.7645987;-2.800776;0.2546775
1646666543;245152;57.718630154;11.958493323;4.634939;1.017411;-2.816842;0.1559583
1646666543;345185;57.718627466;11.958488067;4.585253;1.140538;-2.904325;0.024097
1646666543;445458;57.718625035;11.958482526;4.51862;1.124953;-2.993163;-0.0118911
1646666543;545219;57.718622875;11.958476738;4.461394;1.162333;-2.968838;-0.09017075
1646666543;645208;57.718620982;11.958470732;4.414501;1.018367;-2.761105;-0.02711078
1646666543;745230;57.718619341;11.958464551;4.372415;1.248048;-2.862603;-0.285745
1646666543;845172;57.718617951;11.958458229;4.331121;0.9980355;-3.032801;0.03483821
1646666543;945169;57.718616817;11.9584518;4.287005;0.8479829;-2.870476;0.001136208
1646666544;45167;57.718615931;11.95844529;4.256682;0.631901;-2.557471;0.1897078
1646666544;145233;57.718615272;11.958438727;4.224379;0.6605829;-2.469666;-0.1122822
1646666544;245196;57.718614808;11.958432172;4.193316;0.5849435;-2.281679;-0.09243096
1646666544;345191;57.71861447;11.95842576;4.165026;0.4886181;-1.975546;-0.02167876
1646666544;445404;57.718614316;11.958419367;4.135053;0.4958661;-2.023363;0.1787124
1646666544;545206;57.718614343;11.958413008;4.107963;0.5672026;-2.06088;0.1247083
1646666544;645182;57.71861454;11.958406693;4.084628;0.4541421;-1.947995;0.131758
1646666544;745225;57.718614895;11.958400435;4.057739;0.514427;-1.856304;0.03253916
1646666544;845216;57.7186154;11.958394246;4.033614;0.3969283;-1.558515;0.09054898
1646666544;945226;57.718616034;11.958388125;4.012994;0.3659382;-1.366839;0.02133746
1646666545;45209;57.718616783;11.958382075;3.990038;0.4605534;-1.457166;0.001993559
1646666545;145283;57.718617647;11.958376103;3.971531;0.356471;-1.238367;0.03908361
1646666545;245354;57.718618594;11.958370203;3.953587;0.3564761;-1.360201;-0.1455555
1646666545;345228;57.718619541;11.958364381;3.930943;0.3260638;-1.294775;-0.08896074
1646666545;445611;57.718620597;11.95835866;3.909434;0.3423159;-1.10555;0.1912875
1646666545;545287;57.718621756;11.95835304;3.887227;0.3759856;-1.30624;0.09248444
1646666545;645254;57.718623021;11.958347527;3.875565;0.2335809;-1.378324;0.1948865
1646666545;745274;57.718624396;11.958342112;3.871236;0.2165082;-1.248044;0.1728767
1646666545;845241;57.71862588;11.958336795;3.872646;0.1557738;-1.388061;0.1913736
1646666545;945262;57.718627476;11.958331579;3.871459;0.08381774;-1.248978;-0.1649316
1646666546;45263;57.71862918;11.958326469;3.878672;0.05144262;-1.301897;-0.08911353
1646666546;145325;57.718630989;11.958321451;3.895954;-0.07326271;-1.108024;0.1053088
1646666546;245314;57.718632895;11.958316485;3.914247;0.005152851;-1.411242;0.06702852
1646666546;345245;57.718634866;11.958311442;3.934647;0.09243552;-1.642653;-0.11288
1646666546;445601;57.718636957;11.958306515;3.959897;0.09660446;-1.466057;-0.03573858
1646666546;545256;57.718639159;11.958301703;3.985448;0.01350851;-1.415224;-0.0388584
1646666546;645278;57.718641471;11.958297015;4.009684;-0.1146252;-1.290803;-0.03031988
1646666546;745281;57.718643887;11.958292449;4.035836;-0.1384869;-1.559013;-0.05776751
1646666546;845286;57.718646413;11.958288024;4.064763;-0.1852455;-1.316894;-0.02468747
1646666546;945275;57.718649042;11.958283736;4.093138;-0.1813804;-1.377928;0.1026756
1646666547;45244;57.718651774;11.958279597;4.120855;-0.1511899;-1.510813;-0.07994448
1646666547;145347;57.71865461;11.958275623;4.148846;-0.08517703;-1.518701;0.1104946
1646666547;245298;57.718657541;11.95827179;4.17941;-0.270472;-1.399203;0.09770185
1646666547;345333;57.718660536;11.95826795;4.20819;-0.04770476;-1.473343;-0.08229945
1646666547;445674;57.71866362;11.958264277;4.239669;-0.04375043;-1.441242;0.2442912
1646666547;545328;57.718666792;11.958260768;4.27494;-0.2663974;-1.422481;0.2689878
1646666547;645296;57.718670048;11.958257414;4.308671;-0.1729156;-1.153622;-0.03536889
1646666547;745327;57.718673372;11.95825418;4.342801;-0.1414772;-1.214659;-0.05243678
1646666547;845286;57.71867676;11.958251059;4.374691;-0.2310863;-0.9799715;-0.06373413
1646666547;945302;57.718680201;11.958248019;4.405562;-0.292483;-0.7882651;0.06439393
1646666548;45329;57.718683687;11.958245031;4.437409;-0.3220322;-0.4962953;0.1059878
1646666548;145407;57.718687213;11.958242077;4.469878;-0.3167183;-0.6500049;0.06216231
1646666548;245320;57.718690768;11.958239108;4.499774;-0.2953435;-0.2955206;-0.0112506
1646666548;345360;57.718694312;11.958235959;4.519201;0.03867136;-0.2578836;-0.2094026
1646666548;445627;57.718697853;11.958232791;4.505794;0.0280243;0.06120142;-0.1307838
1646666548;545338;57.718701367;11.958229569;4.487815;0.2323587;0.3155604;0.1323815
1646666548;645385;57.718704843;11.958226254;4.470792;0.2603728;0.5967444;0.07813509
1646666548;745403;57.718708271;11.958222822;4.450325;0.1911832;0.6553555;0.07409059
1646666548;845321;57.718711645;11.95821927;4.427994;0.2140024;0.6975393;0.03328743
1646666548;945359;57.718714959;11.958215584;4.402075;0.224658;0.9149692;-0.03466903
1646666549;45316;57.718718201;11.958211743;4.374529;0.2443062;0.9847676;-0.3382658
1646666549;145439;57.718721363;11.958207749;4.344603;0.3180176;1.307392;-0.06749723
1646666549;245353;57.718724388;11.958203435;4.314275;0.3497155;1.183387;0.03043296
1646666549;345395;57.718727108;11.958198284;4.283051;0.4270546;1.291259;0.1047957
1646666549;445720;57.718729717;11.958192958;4.244801;0.5363504;1.605894;0.1375002
1646666549;545370;57.718732199;11.958187453;4.198155;0.6616351;1.619683;0.0719719
1646666549;645362;57.718734538;11.958181777;4.148725;0.6849486;1.648366;0.01636016
1646666549;745377;57.718736721;11.958175925;4.10146;0.7876211;1.732514;-0.08055747
1646666549;845367;57.718738743;11.95816991;4.053732;0.8114993;1.795336;0.04046486
1646666549;945400;57.718740596;11.958163758;3.991513;0.9921648;1.81148;-0.2491496
1646666550;45396;57.718742262;11.958157495;3.919986;0.9585098;1.773054;-0.07044809
1646666550;145481;57.718743738;11.958151157;3.84202;1.154697;1.80419;-0.09190734
1646666550;245397;57.718745091;11.958144958;3.761051;1.1529;1.682915;0.04487512
1646666550;345418;57.718746614;11.95813975;3.672789;1.113038;1.606138;0.007068992
1646666550;445687;57.718747974;11.958134565;3.574717;1.322725;1.173555;0.05175708
1646666550;545454;57.718749188;11.95812946;3.448021;1.573499;1.197633;-0.07117549
1646666550;645450;57.71875026;11.958124504;3.294468;1.732896;0.8610789;0.09952308
1646666550;745443;57.718751209;11.958119749;3.12621;1.674633;0.8366914;-0.04881218
1646666550;845415;57.718752053;11.958115218;2.963748;1.540561;0.5403558;-0.1020404
1646666550;945392;57.718752819;11.958110926;2.79464;1.591548;0.4077877;-0.04983402
1646666551;45410;57.718753518;11.958106884;2.628503;1.595609;0.2046457;0.00826045
1646666551;145495;57.718754162;11.958103089;2.472146;1.609082;0.2498098;-0.02223401
1646666551;245509;57.718754758;11.958099511;2.323431;1.411065;0.1578502;-0.05470886
1646666551;345445;57.718755277;11.958096065;2.184177;1.331797;-0.05064726;-0.1106536
1646666551;445769;57.718755771;11.958092843;2.046201;1.358264;0.03774684;-0.2192479
1646666551;545413;57.718756247;11.958089846;1.913401;1.349217;-0.04363511;-0.15986
1646666551;645461;57.718756705;11.958087069;1.780506;1.246753;-0.01305161;-0.05369888
1646666551;745467;57.71875714;11.958084511;1.647561;1.203084;0.07543668;0.0836407
1646666551;845420;57.71875755;11.958082169;1.51491;1.24001;-0.01688813;0.02399121
1646666551;945423;57.718757931;11.958080041;1.381761;1.240215;-0.08064479;0.04600586
1646666552;45445;57.718758279;11.958078122;1.251747;1.275051;0.01937512;-0.05825076
1646666552;145522;57.71875859;11.958076405;1.125441;1.226469;0.02983948;0.01357912
1646666552;245459;57.718758914;11.958074875;1.000466;1.231587;0.02851577;-0.05556044
1646666552;345473;57.718759458;11.958073473;0.8777968;1.243926;-0.03010784;-0.1008226
1646666552;445809;57.718759969;11.958072268;0.7558304;1.285618;-0.03334838;-0.1549781
1646666552;545508;57.718760446;11.958071258;0.6344723;1.296763;-0.04263148;-0.161441
1646666552;645496;57.718760889;11.958070443;0.5146498;1.243419;-0.004333762;-0.1652508
1646666552;745492;57.718761299;11.958069806;0.4164695;0.9166306;-0.04140642;-0.1438762
1646666552;845461;57.718761687;11.958069304;0.3430701;0.8257701;-0.04599358;-0.2035087
1646666552;945496;57.718762055;11.95806892;0.2715648;0.8159432;0.02890516;-0.179735
1646666553;45496;57.718762402;11.958068655;0.1993594;0.8515808;0.008197548;-0.1950554
1646666553;145592;57.718762727;11.958068509;0.1284227;0.8878124;0.0430944;-0.1446933
1646666553;245500;57.718762986;11.958068468;0.06368698;0.9489114;0.02774467;-0.1559282
1646666553;345520;57.718762974;11.958068458;0.07368912;1.101223;-0.002195179;-0.1980308
1646666553;445858;57.718762937;11.95806859;0.1303343;0.199509;0.03671126;-0.08618527
1646666553;545492;57.718762898;11.958068743;0.09375946;-0.6174442;0.06359392;0.03699619
1646666553;645532;57.718762873;11.95806881;0.0575956;-0.2219912;0.12425;0.09783898
1646666553;745581;57.718762851;11.958068864;0.07414403;0.2002707;0.1073535;0.2406628
1646666553;845529;57.718762822;11.958068959;0.08475538;-0.2268655;0.1351264;0.3885801
1646666553;945489;57.718762795;11.958069047;0.07056064;-0.3905072;0.2798794;0.3689007
1646666554;45518;57.71876277;11.95806912;0.06861473;-0.2308031;0.3192231;0.4017514
1646666554;145587;57.718762746;11.958069196;0.06779221;-0.3512324;0.3433701;0.5279723
1646666554;245563;57.718762697;11.95806926;0.0649947;-0.3457223;0.2777542;0.5239694
1646666554;345562;57.718762507;11.95806927;0.0652111;-0.3592477;0.1737015;0.4830112
1646666554;445842;57.718762318;11.958069277;0.05934678;-0.3684225;0.1289075;0.5127321
1646666554;545607;57.71876213;11.958069278;0.05777265;-0.2547721;-0.03144209;0.202679
1646666554;645557;57.718761942;11.958069281;0.05880547;0.1064106;-0.1930567;-0.2969277
1646666554;745552;57.718761755;11.958069281;0.05692683;0.2221344;-0.1402701;-0.4059857
1646666554;845556;57.718761568;11.95806927;0.03609831;-0.4972716;-0.158455;-0.1184109
1646666554;945599;57.718761397;11.958069179;0.04662633;-0.668745;-0.1258405;-0.1302022
1646666555;45596;57.718761249;11.95806896;0.1259707;-0.7277404;-0.1817489;-0.2004235
1646666555;145602;57.718761123;11.958068616;0.2001111;-0.6911783;-0.121459;-0.2259842
1646666555;245543;57.718761039;11.958068154;0.2748289;-0.6518968;-0.1288908;-0.1939749
1646666555;345551;57.718761101;11.95806757;0.3534335;-0.7057287;-0.115673;-0.1175273
1646666555;445902;57.718761186;11.958066857;0.4415222;-0.8725309;-0.1549342;0.0007627075
1646666555;545615;57.718761298;11.958065995;0.5456723;-1.130846;0.09871539;0.1866057
1646666555;645582;57.718761443;11.958064953;0.6658596;-1.276467;-0.1026151;0.0180452
1646666555;745609;57.718761623;11.958063712;0.7956708;-1.315992;-0.0225835;-0.01414359
1646666555;845572;57.71876184;11.958062259;0.931195;-1.345597;0.01803352;0.05059729
1646666555;945581;57.718762093;11.958060588;1.071209;-1.393638;0.04349643;0.1653263
1646666556;45571;57.718762387;11.958058686;1.222366;-1.597419;0.004144719;0.1679469
1646666556;145646;57.718762726;11.958056528;1.39593;-1.822001;-0.01458492;0.09161837
1646666556;245666;57.718763124;11.958054073;1.595528;-2.010019;-0.003288073;0.1236282
1646666556;345653;57.71876361;11.958051297;1.80228;-2.025778;0.027263;0.008455322
1646666556;445889;57.718764156;11.958048191;2.012184;-2.100999;-0.04292072;0.115997
1646666556;545590;57.718764761;11.958044753;2.218393;-2.094607;0.02892686;0.04160729
1646666556;645618;57.718765422;11.958040998;2.410623;-1.844005;0.09930404;0.1697979
1646666556;745633;57.718766129;11.958036943;2.591576;-1.78455;-0.03730607;0.0835433
1646666556;845604;57.718766891;11.958032606;2.768164;-1.709916;0.04853335;0.05072106
1646666556;945624;57.718767702;11.958027992;2.943134;-1.703734;-0.1079506;0.0915046
1646666557;45615;57.718768565;11.958023097;3.123538;-1.694315;-0.01645007;0.04056292
1646666557;145672;57.718769474;11.958017907;3.309326;-1.808071;-0.07963008;0.1709119
1646666557;245609;57.718770436;11.958012423;3.495354;-1.776842;0.04418232;0.06283432
1646666557;345658;57.718771454;11.958006644;3.687391;-1.888305;-0.1634728;0.106331
1646666557;445984;57.718772531;11.958000558;3.885177;-1.977456;0.02150839;0.09820451
1646666557;545670;57.718773661;11.957994157;4.080553;-2.050314;-0.008652381;0.1376373
1646666557;645742;57.718774845;11.957987442;4.28164;-2.092249;0.179892;0.3250876
1646666557;745659;57.718776081;11.957980398;4.491048;-2.190212;0.07023003;0.16415
1646666557;845633;57.718777374;11.957973018;4.696146;-1.947315;-0.002171416;0.1050434
1646666557;945660;57.718778722;11.957965332;4.883831;-2.059803;0.1170315;-0.09306895
1646666558;45655;57.718780127;11.957957333;5.08882;-1.992702;-0.2768698;-0.257409
1646666558;145694;57.718781597;11.957949003;5.303443;-2.175775;0.1634949;-0.2447039
1646666558;245689;57.718783122;11.957940323;5.529036;-2.264194;0.009761339;0.386536
1646666558;345684;57.718784708;11.957931287;5.753431;-2.414883;0.386371;0.3670915
1646666558;445990;57.718786353;11.957921894;5.971395;-1.933687;-0.191207;0.2010542
1646666558;545669;57.718788059;11.957912162;6.178421;-2.041632;-0.006220391;-0.3268931
1646666558;645692;57.71878982;11.957902109;6.374822;-1.981854;-0.08751832;-0.3124717
1646666558;745714;57.718791634;11.957891746;6.570427;-1.994612;0.02791799;0.3382928
1646666558;845705;57.718793503;11.95788107;6.767932;-2.070597;-0.01847148;0.352583
1646666558;945687;57.718795427;11.957870082;6.961026;-2.090726;0.1375539;0.2129094
1646666559;45678;57.718797406;11.957858795;7.146557;-1.832576;0.1106722;-0.1184717
1646666559;145749;57.718799438;11.957847212;7.331886;-1.882634;0.07345512;0.1913924
1646666559;245693;57.718801517;11.957835341;7.503785;-1.458568;-0.02457372;-0.06838903
1646666559;345682;57.71880363;11.95782323;7.64062;-1.32992;-0.001301231;0.3283374
1646666559;446061;57.718805777;11.957810926;7.747325;-0.9268732;-0.005778466;0.4397461
1646666559;545722;57.718807952;11.957798465;7.841803;-0.8339149;-0.03456162;0.2867293
1646666559;645753;57.718810157;11.957785857;7.935047;-1.091545;0.1663837;-0.08428219
1646666559;745695;57.718812385;11.957773104;8.022559;-0.8021161;-0.2094736;0.1422566
1646666559;845715;57.718814634;11.95776021;8.108487;-0.9046215;0.1742421;0.09663893
1646666559;945767;57.718816903;11.957747177;8.197021;-0.9421503;0.1594324;0.4280184
1646666560;45755;57.718819197;11.957734009;8.278438;-0.8955051;0.03089818;0.3788391
1646666560;145766;57.71882151;11.957720726;8.339656;-0.4869518;0.04312119;0.1475875
1646666560;245749;57.718823842;11.957707341;8.410177;-0.6785382;0.1772714;0.128892
1646666560;345716;57.718826188;11.957693851;8.483789;-0.693607;0.002213377;-0.03905606
1646666560;446065;57.718828551;11.957680244;8.551568;-0.6546802;-0.05257115;0.319241
1646666560;545770;57.718830931;11.957666529;8.622181;-0.7722476;-0.2319096;0.01757306
1646666560;645741;57.718833335;11.957652695;8.702814;-0.6902149;0.1170234;0.08530517
1646666560;745769;57.718835762;11.957638726;8.78913;-0.9392875;0.1249648;-0.05738261
1646666560;845775;57.718838215;11.957624609;8.889999;-1.180896;0.3182678;0.7564836
1646666560;945749;57.718840692;11.95761034;8.976196;-0.7733266;-0.2422221;-0.01239209
1646666561;45743;57.718843202;11.957595943;9.058735;-0.9086934;-0.1933178;-0.255518
1646666561;145816;57.718845743;11.95758143;9.134334;-0.9142693;0.1142377;0.1439188
1646666561;245788;57.718848297;11.957566785;9.211774;-0.6786137;-0.0174919;-0.1269067
1646666561;345840;57.718850865;11.957552018;9.290478;-0.7629104;-0.2772973;0.1025205
1646666561;446128;57.718853462;11.957537118;9.379828;-0.8023718;-0.5896434;-0.3957461
1646666561;545766;57.718856087;11.957522083;9.466638;-1.007683;0.2671112;0.115238
1646666561;645765;57.718858734;11.957506913;9.547189;-0.7876744;-0.02344785;-0.3345003
1646666561;745775;57.718861401;11.957491601;9.640034;-0.9256217;-0.05288299;0.1604948
1646666561;845755;57.718864098;11.957476146;9.732168;-0.7845778;-0.3884065;-0.206656
1646666561;945795;57.718866824;11.957460556;9.809526;-0.940336;-0.05870843;-0.2513388
1646666562;45767;57.718869573;11.957444854;9.879382;-0.7384994;-0.02205174;-0.1608014
1646666562;145841;57.718872342;11.957429036;9.950811;-0.662474;-0.09655276;-0.07836297
1646666562;245774;57.718875128;11.957413108;10.02304;-0.7767482;0.0148055;0.06198277
1646666562;345804;57.718877924;11.957397089;10.08847;-0.8311242;-0.1151562;-0.3907268
1646666562;446101;57.718880743;11.95738097;10.15131;-0.6457585;0.0112321;0.180047
1646666562;545829;57.718883577;11.957364746;10.21412;-0.5267364;-0.03231567;0.03588772
1646666562;645849;57.718886426;11.957348423;10.27647;-0.6248381;-0.1738265;-0.07595277
1646666562;745832;57.718889297;11.957332002;10.33852;-0.3795226;0.3114709;-0.01055231
1646666562;845780;57.718892177;11.957315499;10.37551;-0.5792766;-0.1311425;0.18588
1646666562;945798;57.718895072;11.957298921;10.4367;-0.7769775;0.1606704;-0.0216605
1646666563;45853;57.718897988;11.957282248;10.49353;-0.4752606;-0.3516011;-0.3070889
1646666563;145856;57.718900921;11.957265483;10.55335;-0.6645511;0.06980067;0.3717782
1646666563;245792;57.718903867;11.957248626;10.60881;-0.5783889;-0.03477026;0.2937975
1646666563;345872;57.718906826;11.957231705;10.66452;-0.5710452;0.1393503;0.2358692
1646666563;446174;57.718909803;11.957214709;10.70154;-0.09284098;-0.2431228;-0.4662689
1646666563;545848;57.71891277;11.957197755;10.53789;1.507012;-0.01404678;0.2207041
1646666563;645812;57.718915645;11.9571813;10.11877;3.746455;0.1361646;0.6177146
1646666563;745848;57.718918394;11.957165572;9.65607;4.685347;-0.002317208;0.3516119
1646666563;845854;57.718921016;11.957150586;9.189732;5.018488;0.2412766;0.02367798
1646666563;945885;57.7189235;11.957136332;8.731414;4.850178;0.06402233;0.2565573
1646666564;45860;57.71892586;11.957122821;8.253731;5.386592;-0.02354425;0.1861099
1646666564;145892;57.718928078;11.957110089;7.756275;5.156896;-0.00568424;-0.1325286
1646666564;245838;57.718930156;11.957098167;7.246938;5.074139;0.02023268;-0.456743
1646666564;345876;57.718932084;11.957087085;6.727193;5.197826;0.1737754;-0.2527376
1646666564;446148;57.718933867;11.957076834;6.204725;5.468379;-0.1759386;-0.459924
1646666564;545893;57.718935503;11.957067433;5.655772;5.629744;-0.04577147;-0.2666679
1646666564;645871;57.718936984;11.957058913;5.101211;5.489079;0.07412507;0.0451077
1646666564;745892;57.718938308;11.957051279;4.543774;5.549309;0.0844233;-0.2128829
1646666564;845908;57.718939477;11.957044527;3.996426;5.229799;-0.07624222;0.09622785
1646666564;945837;57.718940498;11.957038633;3.480197;4.822742;0.1098193;-0.1265551
1646666565;45938;57.718941387;11.957033471;3.077445;3.652316;0.04036522;-0.0433365
1646666565;145933;57.71894218;11.957028882;2.747554;3.294237;-0.01518857;-0.2564071
1646666565;245875;57.71894288;11.957024803;2.429303;3.168933;-0.01772779;-0.2731303
1646666565;345895;57.718943494;11.9570212;2.120246;3.08031;-0.08432674;-0.4834327
1646666565;446189;57.718944024;11.957018083;1.821283;2.914211;0.003651802;-0.1542737
1646666565;545883;57.718944473;11.957015442;1.52457;2.803405;0.0491953;0.08570167
