,sent.seconds,sent.microseconds,received.seconds,received.microseconds,sampleTimeStamp.seconds,sampleTimeStamp.microseconds,SteeringWhlAngle,ts
14537,1584854574,445625,1584854574,445647,1584854574,445345,0.00390625,1584854574445345
14538,1584854574,545757,1584854574,545835,1584854574,545133,0.0048828125,1584854574545133
14539,1584854574,645578,1584854574,645659,1584854574,645372,0.0048828125,1584854574645372
14540,1584854574,746678,1584854574,746718,1584854574,745353,0.0009765625,1584854574745353
14541,1584854574,846539,1584854574,846562,1584854574,845131,-0.001953125,1584854574845131
14542,1584854574,947379,1584854574,947420,1584854574,945373,-0.001953125,1584854574945373
14543,1584854575,46888,1584854575,46912,1584854575,45357,-0.0029296875,1584854575045357
14544,1584854575,148522,1584854575,148545,1584854575,145139,-0.001953125,1584854575145139
14545,1584854575,246937,1584854575,246959,1584854575,245369,-0.0126953125,1584854575245369
14546,1584854575,345704,1584854575,345751,1584854575,345356,-0.0146484375,1584854575345356
14547,1584854575,445223,1584854575,445253,1584854575,445173,-0.01171875,1584854575445173
14548,1584854575,545488,1584854575,545519,1584854575,545367,-0.009765625,1584854575545367
14549,1584854575,646693,1584854575,646715,1584854575,645380,-0.009765625,1584854575645380
14550,1584854575,746359,1584854575,746381,1584854575,745144,-0.009765625,1584854575745144
14551,1584854575,846864,1584854575,846887,1584854575,845382,-0.009765625,1584854575845382
14552,1584854575,946916,1584854575,946939,1584854575,945385,-0.009765625,1584854575945385
14553,1584854576,47578,1584854576,47601,1584854576,45165,-0.009765625,1584854576045165
14554,1584854576,147721,1584854576,147810,1584854576,145386,-0.009765625,1584854576145386
14555,1584854576,245716,1584854576,245740,1584854576,245387,-0.009765625,1584854576245387
14556,1584854576,345608,1584854576,345689,1584854576,345171,-0.009765625,1584854576345171
14557,1584854576,445679,1584854576,445701,1584854576,445396,-0.009765625,1584854576445396
14558,1584854576,546920,1584854576,546947,1584854576,545377,-0.009765625,1584854576545377
14559,1584854576,646808,1584854576,646869,1584854576,645161,-0.009765625,1584854576645161
14560,1584854576,747312,1584854576,747417,1584854576,745470,-0.009765625,1584854576745470
14561,1584854576,846649,1584854576,846674,1584854576,845163,-0.009765625,1584854576845163
14562,1584854576,947339,1584854576,947376,1584854576,945330,-0.0244140625,1584854576945330
14563,1584854577,47250,1584854577,47335,1584854577,45661,-0.0322265625,1584854577045661
14564,1584854577,146032,1584854577,146055,1584854577,145644,-0.0283203125,1584854577145644
14565,1584854577,245896,1584854577,245929,1584854577,245379,-0.0263671875,1584854577245379
14566,1584854577,365245,1584854577,365268,1584854577,345656,-0.0263671875,1584854577345656
14567,1584854577,446925,1584854577,446947,1584854577,445626,-0.0263671875,1584854577445626
14568,1584854577,546603,1584854577,546625,1584854577,545306,-0.0263671875,1584854577545306
14569,1584854577,647111,1584854577,647168,1584854577,645663,-0.0263671875,1584854577645663
14570,1584854577,747208,1584854577,747273,1584854577,745641,-0.0263671875,1584854577745641
14571,1584854577,845951,1584854577,845973,1584854577,845380,-0.0263671875,1584854577845380
14572,1584854577,948200,1584854577,948314,1584854577,945675,-0.0263671875,1584854577945675
14573,1584854578,45813,1584854578,45914,1584854578,45625,-0.0263671875,1584854578045625
14574,1584854578,146916,1584854578,146944,1584854578,145367,-0.0263671875,1584854578145367
14575,1584854578,245999,1584854578,246048,1584854578,245661,-0.0263671875,1584854578245661
14576,1584854578,347282,1584854578,347387,1584854578,345648,-0.0263671875,1584854578345648
14577,1584854578,446668,1584854578,446706,1584854578,445331,-0.0263671875,1584854578445331
14578,1584854578,547914,1584854578,547986,1584854578,545667,-0.0283203125,1584854578545667
14579,1584854578,647114,1584854578,647136,1584854578,645625,-0.033203125,1584854578645625
14580,1584854578,747391,1584854578,747413,1584854578,745368,-0.0341796875,1584854578745368
14581,1584854578,846170,1584854578,846201,1584854578,845668,-0.0341796875,1584854578845668
14582,1584854578,945994,1584854578,946020,1584854578,945641,-0.0341796875,1584854578945641
14583,1584854579,45793,1584854579,45888,1584854579,45377,-0.0341796875,1584854579045377
14584,1584854579,146331,1584854579,146448,1584854579,145684,-0.0322265625,1584854579145684
14585,1584854579,248675,1584854579,248713,1584854579,245660,-0.025390625,1584854579245660
14586,1584854579,349627,1584854579,349688,1584854579,345389,-0.0126953125,1584854579345389
14587,1584854579,447188,1584854579,447228,1584854579,445680,-0.0107421875,1584854579445680
14588,1584854579,547526,1584854579,547633,1584854579,545662,-0.009765625,1584854579545662
14589,1584854579,647459,1584854579,647478,1584854579,645374,-0.009765625,1584854579645374
14590,1584854579,745976,1584854579,746003,1584854579,745696,-0.01171875,1584854579745696
14591,1584854579,845751,1584854579,845771,1584854579,845681,-0.015625,1584854579845681
14592,1584854579,946485,1584854579,946516,1584854579,945400,-0.0166015625,1584854579945400
14593,1584854580,46345,1584854580,46368,1584854580,45693,-0.017578125,1584854580045693
14594,1584854580,147539,1584854580,147688,1584854580,145671,-0.017578125,1584854580145671
14595,1584854580,247475,1584854580,247499,1584854580,245457,-0.017578125,1584854580245457
14596,1584854580,348241,1584854580,348348,1584854580,345709,-0.021484375,1584854580345709
14597,1584854580,447278,1584854580,447301,1584854580,445671,-0.0224609375,1584854580445671
14598,1584854580,546916,1584854580,546940,1584854580,545362,-0.0224609375,1584854580545362
14599,1584854580,645789,1584854580,645813,1584854580,645706,-0.0234375,1584854580645706
14600,1584854580,745841,1584854580,745861,1584854580,745682,-0.0263671875,1584854580745682
14601,1584854580,845669,1584854580,845694,1584854580,845416,-0.0302734375,1584854580845416
14602,1584854580,945821,1584854580,945848,1584854580,945708,-0.0400390625,1584854580945708
14603,1584854581,50326,1584854581,50349,1584854581,45679,-0.0537109375,1584854581045679
14604,1584854581,147409,1584854581,147451,1584854581,145413,-0.0615234375,1584854581145413
14605,1584854581,249309,1584854581,249332,1584854581,245717,-0.0625,1584854581245717
14606,1584854581,348856,1584854581,348879,1584854581,345702,-0.0625,1584854581345702
14607,1584854581,447393,1584854581,447416,1584854581,445422,-0.0576171875,1584854581445422
14608,1584854581,546788,1584854581,546818,1584854581,545718,-0.05078125,1584854581545718
14609,1584854581,645827,1584854581,645850,1584854581,645696,-0.048828125,1584854581645696
14610,1584854581,778152,1584854581,778177,1584854581,765677,-0.0478515625,1584854581765677
14611,1584854581,867603,1584854581,867626,1584854581,866211,-0.0478515625,1584854581866211
14612,1584854582,43366,1584854582,43417,1584854582,5527,-0.0478515625,1584854582005527
14613,1584854582,109838,1584854582,109876,1584854582,105520,-0.0478515625,1584854582105520
14614,1584854582,205679,1584854582,205702,1584854582,205325,-0.0478515625,1584854582205325
14615,1584854582,305832,1584854582,305881,1584854582,305518,-0.0478515625,1584854582305518
14616,1584854582,405903,1584854582,405949,1584854582,405527,-0.0537109375,1584854582405527
14617,1584854582,506345,1584854582,506429,1584854582,505296,-0.10546875,1584854582505296
14618,1584854582,606859,1584854582,606882,1584854582,605533,-0.2119140625,1584854582605533
14619,1584854582,707035,1584854582,707057,1584854582,705514,-0.4296875,1584854582705514
14620,1584854582,807116,1584854582,807309,1584854582,805318,-0.810546875,1584854582805318
14621,1584854582,971288,1584854582,971311,1584854582,905526,-1.2744140625,1584854582905526
14622,1584854583,79061,1584854583,79084,1584854583,45727,-2.1044921875,1584854583045727
14623,1584854583,148139,1584854583,148178,1584854583,145695,-2.7294921875,1584854583145695
14624,1584854583,246841,1584854583,246867,1584854583,245436,-3.3017578125,1584854583245436
14625,1584854583,347689,1584854583,347722,1584854583,345724,-3.98046875,1584854583345724
14626,1584854583,446248,1584854583,446275,1584854583,445710,-4.5751953125,1584854583445710
14627,1584854583,545860,1584854583,545939,1584854583,545433,-5.0029296875,1584854583545433
14628,1584854583,646049,1584854583,646072,1584854583,645727,-5.6708984375,1584854583645727
14629,1584854583,747286,1584854583,747324,1584854583,745707,-6.3515625,1584854583745707
14630,1584854583,847577,1584854583,847600,1584854583,845427,-6.978515625,1584854583845427
14631,1584854583,947785,1584854583,947836,1584854583,945753,-7.3779296875,1584854583945753
14632,1584854584,47233,1584854584,47255,1584854584,45726,-7.759765625,1584854584045726
14633,1584854584,147177,1584854584,147232,1584854584,145447,-8.125,1584854584145447
14634,1584854584,246543,1584854584,246572,1584854584,245746,-8.6201171875,1584854584245746
14635,1584854584,346787,1584854584,346814,1584854584,345732,-9.0400390625,1584854584345732
14636,1584854584,446047,1584854584,446071,1584854584,445451,-9.3720703125,1584854584445451
14637,1584854584,547069,1584854584,547093,1584854584,545747,-9.3701171875,1584854584545747
14638,1584854584,647002,1584854584,647025,1584854584,645749,-9.3720703125,1584854584645749
14639,1584854584,747383,1584854584,747422,1584854584,745438,-9.365234375,1584854584745438
14640,1584854584,847288,1584854584,847327,1584854584,845750,-9.3603515625,1584854584845750
14641,1584854584,946323,1584854584,946345,1584854584,945748,-9.359375,1584854584945748
14642,1584854585,47099,1584854585,47132,1584854585,45471,-9.359375,1584854585045471
14643,1584854585,148477,1584854585,148500,1584854585,145766,-9.3603515625,1584854585145766
14644,1584854585,246300,1584854585,246329,1584854585,245732,-9.3525390625,1584854585245732
14645,1584854585,346818,1584854585,346858,1584854585,345445,-9.3525390625,1584854585345445
14646,1584854585,449661,1584854585,449683,1584854585,445756,-9.3427734375,1584854585445756
14647,1584854585,547604,1584854585,547644,1584854585,545754,-9.337890625,1584854585545754
14648,1584854585,646736,1584854585,646777,1584854585,645464,-9.3310546875,1584854585645464
14649,1584854585,748821,1584854585,748857,1584854585,745786,-9.322265625,1584854585745786
14650,1584854585,846168,1584854585,846194,1584854585,845760,-9.2978515625,1584854585845760
14651,1584854585,946792,1584854585,946823,1584854585,945457,-9.228515625,1584854585945457
14652,1584854586,46294,1584854586,46317,1584854586,45775,-9.091796875,1584854586045775
14653,1584854586,147563,1584854586,147586,1584854586,145764,-8.98828125,1584854586145764
14654,1584854586,246844,1584854586,246867,1584854586,245468,-8.9306640625,1584854586245468
14655,1584854586,346592,1584854586,346621,1584854586,345784,-8.861328125,1584854586345784
14656,1584854586,447354,1584854586,447377,1584854586,445774,-8.7783203125,1584854586445774
14657,1584854586,547339,1584854586,547362,1584854586,545480,-8.6875,1584854586545480
14658,1584854586,646128,1584854586,646150,1584854586,645782,-8.580078125,1584854586645782
14659,1584854586,747361,1584854586,747384,1584854586,745771,-8.48046875,1584854586745771
14660,1584854586,848388,1584854586,848478,1584854586,845507,-8.37109375,1584854586845507
14661,1584854586,946340,1584854586,946362,1584854586,945793,-8.228515625,1584854586945793
14662,1584854587,46891,1584854587,47010,1584854587,45785,-8.1123046875,1584854587045785
14663,1584854587,145939,1584854587,146025,1584854587,145508,-7.9951171875,1584854587145508
14664,1584854587,247185,1584854587,247277,1584854587,245813,-7.8369140625,1584854587245813
14665,1584854587,347580,1584854587,347604,1584854587,345781,-7.689453125,1584854587345781
14666,1584854587,446021,1584854587,446044,1584854587,445509,-7.552734375,1584854587445509
14667,1584854587,558908,1584854587,558931,1584854587,545795,-7.357421875,1584854587545795
14668,1584854587,646085,1584854587,646107,1584854587,645787,-7.1728515625,1584854587645787
14669,1584854587,746127,1584854587,746149,1584854587,745498,-7.0185546875,1584854587745498
14670,1584854587,847832,1584854587,847870,1584854587,845809,-6.814453125,1584854587845809
14671,1584854587,950389,1584854587,950427,1584854587,945798,-6.6416015625,1584854587945798
14672,1584854588,46575,1584854588,46629,1584854588,45517,-6.46875,1584854588045517
14673,1584854588,147117,1584854588,147163,1584854588,145815,-6.2294921875,1584854588145815
14674,1584854588,246010,1584854588,246090,1584854588,245804,-6.0302734375,1584854588245804
14675,1584854588,357516,1584854588,357560,1584854588,345504,-5.8525390625,1584854588345504
14676,1584854588,447318,1584854588,447374,1584854588,445813,-5.6708984375,1584854588445813
14677,1584854588,546537,1584854588,546588,1584854588,545803,-5.5185546875,1584854588545803
14678,1584854588,647154,1584854588,647242,1584854588,645555,-5.3662109375,1584854588645555
14679,1584854588,746405,1584854588,746562,1584854588,745812,-5.1513671875,1584854588745812
14680,1584854588,847130,1584854588,847153,1584854588,845792,-4.94140625,1584854588845792
14681,1584854588,946782,1584854588,946821,1584854588,945528,-4.7646484375,1584854588945528
14682,1584854589,47612,1584854589,47656,1584854589,45811,-4.568359375,1584854589045811
14683,1584854589,147582,1584854589,147605,1584854589,145820,-4.3349609375,1584854589145820
14684,1584854589,246322,1584854589,246350,1584854589,245551,-3.9560546875,1584854589245551
14685,1584854589,346352,1584854589,346375,1584854589,345820,-3.4482421875,1584854589345820
14686,1584854589,447129,1584854589,447151,1584854589,445819,-3.1767578125,1584854589445819
14687,1584854589,547594,1584854589,547617,1584854589,545535,-3.0146484375,1584854589545535
14688,1584854589,646661,1584854589,646684,1584854589,645830,-2.7919921875,1584854589645830
14689,1584854589,747660,1584854589,747684,1584854589,745810,-2.5732421875,1584854589745810
14690,1584854589,847298,1584854589,847332,1584854589,845560,-2.21875,1584854589845560
14691,1584854589,946881,1584854589,946903,1584854589,945835,-1.8046875,1584854589945835
14692,1584854590,50036,1584854590,50095,1584854590,45820,-1.587890625,1584854590045820
14693,1584854590,147338,1584854590,147437,1584854590,145524,-1.46875,1584854590145524
14694,1584854590,246830,1584854590,246852,1584854590,245836,-1.2744140625,1584854590245836
14695,1584854590,346740,1584854590,346829,1584854590,345826,-1.009765625,1584854590345826
14696,1584854590,445691,1584854590,445717,1584854590,445560,-0.8251953125,1584854590445560
14697,1584854590,546383,1584854590,546421,1584854590,545849,-0.7314453125,1584854590545849
14698,1584854590,669228,1584854590,669251,1584854590,665663,-0.625,1584854590665663
